Dataset,Image Size,Models,Fusion Method,Projection Dim,Epochs,Val Accuracy,Val AUC-ROC,Test Accuracy,Test AUC-ROC,XGBoost Train Time,XGBoost Val Inference Time
pathmnist,224,"BioMedCLIP,Hibou-B,CheXagent,UNI2",concat,0,1,0.9971,1.0000,0.9740,0.9941,121.01,1.30
pathmnist,224,"PubMedCLIP,CONCH,rad-dino,UNI",concat,0,1,0.9958,1.0000,0.9728,0.9947,82.36,0.89
pathmnist,224,"PubMedCLIP,CONCH,rad-dino,Prov-GigaPath",concat,0,1,0.9915,0.9999,0.9666,0.9974,100.98,1.04
pathmnist,224,"PubMedCLIP,CONCH,rad-dino,Hibou-B",concat,0,1,0.9953,1.0000,0.9662,0.9984,76.23,0.82
pathmnist,224,"PubMedCLIP,CONCH,rad-dino,CheXagent",concat,0,1,0.9934,0.9999,0.9584,0.9966,95.92,1.00
pathmnist,224,"PubMedCLIP,CONCH,rad-dino,UNI2",concat,0,1,0.9965,1.0000,0.9744,0.9945,95.54,1.03
pathmnist,224,"PubMedCLIP,CONCH,UNI,Prov-GigaPath",concat,0,1,0.9959,1.0000,0.9727,0.9951,104.12,1.11
pathmnist,224,"PubMedCLIP,CONCH,UNI,Hibou-B",concat,0,1,0.9962,1.0000,0.9717,0.9959,81.31,0.92
pathmnist,224,"PubMedCLIP,CONCH,UNI,CheXagent",concat,0,1,0.9959,1.0000,0.9698,0.9943,99.48,1.07
pathmnist,224,"PubMedCLIP,CONCH,UNI,UNI2",concat,0,1,0.9972,1.0000,0.9749,0.9946,102.42,1.10
pathmnist,224,"PubMedCLIP,CONCH,Prov-GigaPath,Hibou-B",concat,0,1,0.9951,1.0000,0.9678,0.9982,98.55,1.04
pathmnist,224,"PubMedCLIP,CONCH,Prov-GigaPath,CheXagent",concat,0,1,0.9930,0.9999,0.9609,0.9965,118.74,1.25
pathmnist,224,"PubMedCLIP,CONCH,Prov-GigaPath,UNI2",concat,0,1,0.9965,1.0000,0.9751,0.9946,117.14,1.24
pathmnist,224,"PubMedCLIP,CONCH,Hibou-B,CheXagent",concat,0,1,0.9956,1.0000,0.9616,0.9979,94.24,1.07
pathmnist,224,"PubMedCLIP,CONCH,Hibou-B,UNI2",concat,0,1,0.9968,1.0000,0.9724,0.9950,94.36,1.03
pathmnist,224,"PubMedCLIP,CONCH,CheXagent,UNI2",concat,0,1,0.9965,1.0000,0.9737,0.9938,113.89,1.21
